club,elo,date
Man United,1771.06738281,2016-03-17
Man United,1765.16210938,2016-03-18
Man United,1776.3717041,2016-03-21
Man United,1776.3717041,2016-04-03
Man United,1781.53613281,2016-04-04
Man United,1783.14941406,2016-04-07
Man United,1784.50415039,2016-04-08
Man United,1784.50415039,2016-04-10
Man United,1774.1114502,2016-04-11
Man United,1776.6998291,2016-04-13
Man United,1776.6998291,2016-04-14
Man United,1780.36572266,2016-04-15
Man United,1782.29846191,2016-04-17
Man United,1787.82739258,2016-04-21
Man United,1787.82739258,2016-04-24
Man United,1787.82739258,2016-04-25
Man United,1788.17236328,2016-04-27
Man United,1786.79748535,2016-04-29
Man United,1785.81762695,2016-05-02
Man United,1785.81762695,2016-05-03
Man United,1784.52050781,2016-05-05
Man United,1791.94970703,2016-05-06
Man United,1796.20068359,2016-05-08
Man United,1787.48168945,2016-05-11
Man United,1792.11035156,2016-05-18
Man United,1788.44250488,2016-05-19
Man United,1787.37878418,2016-07-29
Man United,1788.70019531,2016-08-05
Man United,1796.17053223,2016-08-15
Man United,1796.17053223,2016-08-16
Man United,1797.48059082,2016-08-17
Man United,1797.48059082,2016-08-18
Man United,1797.49377441,2016-08-19
Man United,1805.97790527,2016-08-20
Man United,1805.97790527,2016-08-24
Man United,1805.98791504,2016-08-25
Man United,1798.90539551,2016-08-26
Man United,1803.88806152,2016-08-28
Man United,1795.80981445,2016-09-11
Man United,1796.96801758,2016-09-14
Man United,1799.05761719,2016-09-15
Man United,1785.76074219,2016-09-16
Man United,1785.76074219,2016-09-18
Man United,1770.56176758,2016-09-19
Man United,1770.56176758,2016-09-20
Man United,1783.47424316,2016-09-25
Man United,1787.93847656,2016-09-28
Man United,1787.17199707,2016-09-29
Man United,1788.74499512,2016-09-30
Man United,1788.74499512,2016-10-02
Man United,1783.44567871,2016-10-03
Man United,1783.44567871,2016-10-17
Man United,1786.25817871,2016-10-18
Man United,1787.6496582,2016-10-19
Man United,1786.73596191,2016-10-20
Man United,1790.8046875,2016-10-21
Man United,1778.34777832,2016-10-24
Man United,1778.34777832,2016-10-27
Man United,1773.21508789,2016-10-30
Man United,1773.21508789,2016-10-31
Man United,1778.53930664,2016-11-02
Man United,1774.18334961,2016-11-03
Man United,1763.16308594,2016-11-04
Man United,1763.16308594,2016-11-06
Man United,1772.32836914,2016-11-07
Man United,1772.32836914,2016-11-19
Man United,1773.56164551,2016-11-20
Man United,1772.35949707,2016-11-23
Man United,1771.27600098,2016-11-24
Man United,1775.4407959,2016-11-25
Man United,1770.70849609,2016-11-28
Man United,1770.70849609,2016-11-29
Man United,1770.70849609,2016-12-03
Man United,1770.22705078,2016-12-05
Man United,1770.22705078,2016-12-06
Man United,1770.69494629,2016-12-07
Man United,1768.02648926,2016-12-08
Man United,1775.15100098,2016-12-09
Man United,1782.38891602,2016-12-12
Man United,1782.38891602,2016-12-13
Man United,1788.23681641,2016-12-15
Man United,1798.07470703,2016-12-18
Man United,1798.07470703,2016-12-19
Man United,1801.97131348,2016-12-27
Man United,1804.65539551,2017-01-01
Man United,1813.375,2017-01-03
Man United,1813.375,2017-01-15
Man United,1812.27844238,2017-01-16
Man United,1810.37402344,2017-01-22
Man United,1810.37402344,2017-01-31
Man United,1803.03930664,2017-02-02
Man United,1803.03930664,2017-02-05
Man United,1815.41662598,2017-02-06
Man United,1819.23803711,2017-02-12
Man United,1819.23803711,2017-02-15
Man United,1816.43518066,2017-02-16
Man United,1827.203125,2017-02-17
Man United,1827.203125,2017-02-20
Man United,1829.51647949,2017-02-22
Man United,1832.87939453,2017-02-23
Man United,1827.82177734,2017-02-24
Man United,1827.82177734,2017-02-27
Man United,1820.77209473,2017-03-05
Man United,1820.77209473,2017-03-06
Man United,1819.75854492,2017-03-08
Man United,1821.88342285,2017-03-10
Man United,1828.03430176,2017-03-15
Man United,1822.94702148,2017-03-16
Man United,1829.06567383,2017-03-17
Man United,1829.06567383,2017-03-19
Man United,1834.7869873,2017-03-20
Man United,1829.04064941,2017-04-02
Man United,1824.99597168,2017-04-05
Man United,1832.06079102,2017-04-10
Man United,1831.65148926,2017-04-13
Man United,1833.60827637,2017-04-14
Man United,1833.60827637,2017-04-16
Man United,1843.86657715,2017-04-17
Man United,1843.33056641,2017-04-19
Man United,1849.33007812,2017-04-21
Man United,1856.27124023,2017-04-24
Man United,1858.35473633,2017-04-28
Man United,1850.92529297,2017-05-01
Man United,1858.17895508,2017-05-05
Man United,1858.17895508,2017-05-06
Man United,1858.17895508,2017-05-07
Man United,1847.84057617,2017-05-08
Man United,1848.21191406,2017-05-12
Man United,1848.21191406,2017-05-14
Man United,1842.13598633,2017-05-15
Man United,1840.17944336,2017-05-18
Man United,1843.6427002,2017-05-22
Man United,1854.88952637,2017-05-25
Man United,1854.90893555,2017-07-28
Man United,1855.23950195,2017-08-04
Man United,1860.55065918,2017-08-14
Man United,1863.17883301,2017-08-16
Man United,1863.17883301,2017-08-17
Man United,1864.37414551,2017-08-18
Man United,1873.9552002,2017-08-20
Man United,1873.9552002,2017-08-23
Man United,1875.48828125,2017-08-24
Man United,1875.76989746,2017-08-25
Man United,1880.17797852,2017-08-27
Man United,1880.17797852,2017-08-28
Man United,1876.59558105,2017-09-10
Man United,1880.56591797,2017-09-13
Man United,1884.32531738,2017-09-14
Man United,1881.49633789,2017-09-15
Man United,1888.29553223,2017-09-18
Man United,1888.29553223,2017-09-21
Man United,1893.33666992,2017-09-24
Man United,1895.8885498,2017-09-27
Man United,1915.40563965,2017-09-28
Man United,1913.79492188,2017-09-29
Man United,1916.52868652,2017-10-01
Man United,1916.50830078,2017-10-15
Man United,1922.29589844,2017-10-18
Man United,1928.65466309,2017-10-19
Man United,1925.55761719,2017-10-20
Man United,1909.84191895,2017-10-22
Man United,1916.73291016,2017-10-29
Man United,1917.20031738,2017-11-01
Man United,1925.46130371,2017-11-02
Man United,1919.82348633,2017-11-03
Man United,1919.82348633,2017-11-05
Man United,1913.14526367,2017-11-06
Man United,1916.32800293,2017-11-19
Man United,1918.63769531,2017-11-22
Man United,1903.22277832,2017-11-23
Man United,1892.70471191,2017-11-24
Man United,1894.53637695,2017-11-26
Man United,1900.25402832,2017-11-29
Man United,1900.25402832,2017-12-02
Man United,1912.08776855,2017-12-03
Man United,1914.56677246,2017-12-06
Man United,1913.82775879,2017-12-07
Man United,1917.71350098,2017-12-08
Man United,1917.71350098,2017-12-10
Man United,1909.22399902,2017-12-11
Man United,1911.06347656,2017-12-14
Man United,1914.33288574,2017-12-18
Man United,1910.94311523,2017-12-24
Man United,1904.24230957,2017-12-27
Man United,1897.17529297,2017-12-31
Man United,1903.7935791,2018-01-02
Man United,1906.86889648,2018-01-16
Man United,1911.04272461,2018-01-21
Man United,1911.04272461,2018-01-22
Man United,1901.5045166,2018-02-01
Man United,1903.05444336,2018-02-04
Man United,1903.05444336,2018-02-11
Man United,1889.28479004,2018-02-12
Man United,1892.20019531,2018-02-14
Man United,1896.25512695,2018-02-15
Man United,1896.84191895,2018-02-16
Man United,1896.61914062,2018-02-21
Man United,1896.25073242,2018-02-22
Man United,1896.10046387,2018-02-23
Man United,1902.2434082,2018-02-26
Man United,1905.98413086,2018-03-06
Man United,1905.5703125,2018-03-07
Man United,1900.37597656,2018-03-08
Man United,1903.68212891,2018-03-09
Man United,1910.46228027,2018-03-11
Man United,1886.94775391,2018-03-14
Man United,1884.94091797,2018-03-15
Man United,1886.03662109,2018-03-16
Man United,1889.23095703,2018-04-01
Man United,1892.77624512,2018-04-06
Man United,1904.26147461,2018-04-08
Man United,1904.54077148,2018-04-13
Man United,1888.37841797,2018-04-16
Man United,1894.20861816,2018-04-19
Man United,1897.24511719,2018-04-25
Man United,1896.56750488,2018-04-27
Man United,1901.78149414,2018-04-30
Man United,1900.86547852,2018-05-03
Man United,1899.34155273,2018-05-04
Man United,1885.75427246,2018-05-05
Man United,1881.33984375,2018-05-11
Man United,1883.24841309,2018-05-14
Man United,1883.24841309,2018-05-20
Man United,1880.72009277,2018-05-27
Man United,1880.75097656,2018-07-27
Man United,1881.70349121,2018-08-03
Man United,1882.09130859,2018-08-10
Man United,1884.7800293,2018-08-11
Man United,1887.53869629,2018-08-17
Man United,1874.35314941,2018-08-20
Man United,1870.58129883,2018-08-24
Man United,1855.72875977,2018-08-28
Man United,1853.27734375,2018-08-31
Man United,1860.02893066,2018-09-03
Man United,1864.93005371,2018-09-16
Man United,1863.10180664,2018-09-19
Man United,1870.55358887,2018-09-20
Man United,1872.89233398,2018-09-21
Man United,1865.46484375,2018-09-23
Man United,1848.81066895,2018-09-30
Man United,1844.3026123,2018-10-03
Man United,1838.09802246,2018-10-04
Man United,1839.9395752,2018-10-05
Man United,1842.4354248,2018-10-07
Man United,1844.5871582,2018-10-21
Man United,1837.92236328,2018-10-24
Man United,1837.44506836,2018-10-25
Man United,1840.07250977,2018-10-26
Man United,1843.56750488,2018-10-29
Man United,1849.43981934,2018-11-04
Man United,1843.0300293,2018-11-07
Man United,1863.18762207,2018-11-08
Man United,1862.00805664,2018-11-09
Man United,1856.88024902,2018-11-12
Man United,1850.19140625,2018-11-25
Man United,1851.70703125,2018-11-28
Man United,1850.87072754,2018-11-29
Man United,1853.48510742,2018-11-30
Man United,1848.68261719,2018-12-02
Man United,1848.68261719,2018-12-03
Man United,1847.08300781,2018-12-06
Man United,1850.12084961,2018-12-09
Man United,1853.28796387,2018-12-12
Man United,1843.57397461,2018-12-13
Man United,1841.38061523,2018-12-14
Man United,1835.01306152,2018-12-17
Man United,1841.57873535,2018-12-23
Man United,1843.67053223,2018-12-27
Man United,1848.79223633,2018-12-31
Man United,1854.66442871,2019-01-03
Man United,1854.66442871,2019-01-14
Man United,1854.66442871,2019-01-20
Man United,1854.66442871,2019-02-13
Man United,1854.66442871,2019-02-21
Liverpool,1751.86608887,2015-07-31
Liverpool,1751.86608887,2015-08-06
Liverpool,1749.39782715,2015-08-07
Liverpool,1757.33752441,2015-08-10
Liverpool,1760.41577148,2015-08-18
Liverpool,1761.83129883,2015-08-19
Liverpool,1761.83129883,2015-08-20
Liverpool,1760.42736816,2015-08-21
Liverpool,1763.69104004,2015-08-25
Liverpool,1765.39001465,2015-08-27
Liverpool,1760.45251465,2015-08-28
Liverpool,1760.45251465,2015-08-29
Liverpool,1737.37731934,2015-08-30
Liverpool,1737.37731934,2015-08-31
Liverpool,1729.75622559,2015-09-13
Liverpool,1722.99511719,2015-09-16
Liverpool,1719.94885254,2015-09-17
Liverpool,1721.73962402,2015-09-18
Liverpool,1717.34802246,2015-09-21
Liverpool,1717.34802246,2015-09-24
Liverpool,1720.68383789,2015-09-27
Liverpool,1714.20092773,2015-09-30
Liverpool,1718.88354492,2015-10-01
Liverpool,1710.24316406,2015-10-02
Liverpool,1710.24316406,2015-10-04
Liverpool,1711.62011719,2015-10-05
Liverpool,1713.52819824,2015-10-18
Liverpool,1713.52819824,2015-10-19
Liverpool,1718.84191895,2015-10-21
Liverpool,1721.38171387,2015-10-22
Liverpool,1710.85534668,2015-10-23
Liverpool,1710.85534668,2015-10-24
Liverpool,1710.85534668,2015-10-25
Liverpool,1709.10339355,2015-10-26
Liverpool,1725.2911377,2015-11-01
Liverpool,1725.2911377,2015-11-02
Liverpool,1731.35083008,2015-11-04
Liverpool,1730.89672852,2015-11-05
Liverpool,1740.86279297,2015-11-06
Liverpool,1729.33642578,2015-11-09
Liverpool,1751.63305664,2015-11-22
Liverpool,1754.61328125,2015-11-25
Liverpool,1750.93737793,2015-11-26
Liverpool,1756.28930664,2015-11-27
Liverpool,1760.66296387,2015-11-30
Liverpool,1743.60131836,2015-12-07
Liverpool,1743.7824707,2015-12-09
Liverpool,1750.57861328,2015-12-10
Liverpool,1746.56054688,2015-12-11
Liverpool,1746.56054688,2015-12-13
Liverpool,1742.72814941,2015-12-14
Liverpool,1725.53210449,2015-12-21
Liverpool,1732.38964844,2015-12-27
Liverpool,1737.85058594,2015-12-31
Liverpool,1725.50720215,2016-01-03
Liverpool,1727.29748535,2016-01-14
Liverpool,1718.94848633,2016-01-18
Liverpool,1718.94848633,2016-01-19
Liverpool,1725.44836426,2016-01-24
Liverpool,1725.44836426,2016-02-01
Liverpool,1716.55517578,2016-02-03
Liverpool,1716.55517578,2016-02-04
Liverpool,1711.6307373,2016-02-07
Liverpool,1724.64099121,2016-02-15
Liverpool,1724.05505371,2016-02-17
Liverpool,1724.05505371,2016-02-18
Liverpool,1723.78393555,2016-02-19
Liverpool,1723.78393555,2016-02-23
Liverpool,1722.66027832,2016-02-24
Liverpool,1726.24316406,2016-02-25
Liverpool,1743.33227539,2016-02-26
Liverpool,1759.99682617,2016-03-03
Liverpool,1766.34106445,2016-03-07
Liverpool,1763.796875,2016-03-10
Liverpool,1771.00634766,2016-03-11
Liverpool,1771.00634766,2016-03-14
Liverpool,1771.0994873,2016-03-16
Liverpool,1770.93969727,2016-03-17
Liverpool,1774.09057617,2016-03-18
Liverpool,1774.09057617,2016-03-20
Liverpool,1765.94067383,2016-03-21
Liverpool,1765.94067383,2016-04-02
Liverpool,1765.82299805,2016-04-03
Liverpool,1767.43615723,2016-04-07
Liverpool,1773.07958984,2016-04-08
Liverpool,1781.88208008,2016-04-11
Liverpool,1781.88208008,2016-04-12
Liverpool,1784.47033691,2016-04-13
Liverpool,1799.75866699,2016-04-15
Liverpool,1799.75866699,2016-04-17
Liverpool,1804.9765625,2016-04-18
Liverpool,1814.09729004,2016-04-21
Liverpool,1807.49316406,2016-04-24
Liverpool,1807.83813477,2016-04-27
Liverpool,1802.11291504,2016-04-29
Liverpool,1786.78503418,2016-05-02
Liverpool,1786.78503418,2016-05-03
Liverpool,1785.48791504,2016-05-05
Liverpool,1816.45898438,2016-05-06
Liverpool,1820.85595703,2016-05-09
Liverpool,1818.74084473,2016-05-12
Liverpool,1815.3548584,2016-05-16
Liverpool,1800.11047363,2016-05-19
Liverpool,1799.04663086,2016-07-29
Liverpool,1800.36816406,2016-08-05
Liverpool,1800.36816406,2016-08-14
Liverpool,1811.01599121,2016-08-15
Liverpool,1812.3260498,2016-08-17
Liverpool,1812.3392334,2016-08-19
Liverpool,1796.50476074,2016-08-21
Liverpool,1796.50476074,2016-08-24
Liverpool,1796.51489258,2016-08-25
Liverpool,1789.43225098,2016-08-26
Liverpool,1791.34106445,2016-08-28
Liverpool,1802.66723633,2016-09-11
Liverpool,1802.66723633,2016-09-12
Liverpool,1803.82543945,2016-09-14
Liverpool,1805.91503906,2016-09-15
Liverpool,1804.27319336,2016-09-16
Liverpool,1813.36877441,2016-09-17
Liverpool,1813.36877441,2016-09-19
Liverpool,1818.45898438,2016-09-25
Liverpool,1822.92321777,2016-09-28
Liverpool,1822.15673828,2016-09-29
Liverpool,1821.60095215,2016-09-30
Liverpool,1827.05810547,2016-10-02
Liverpool,1827.05810547,2016-10-17
Liverpool,1824.24560547,2016-10-18
Liverpool,1825.63708496,2016-10-19
Liverpool,1824.72338867,2016-10-20
Liverpool,1823.42529297,2016-10-21
Liverpool,1826.41894531,2016-10-23
Liverpool,1833.17749023,2016-10-30
Liverpool,1838.50183105,2016-11-02
Liverpool,1834.14587402,2016-11-03
Liverpool,1832.32385254,2016-11-04
Liverpool,1832.32385254,2016-11-06
Liverpool,1838.67663574,2016-11-07
Liverpool,1837.74584961,2016-11-20
Liverpool,1836.54370117,2016-11-23
Liverpool,1835.46032715,2016-11-24
Liverpool,1834.26367188,2016-11-25
Liverpool,1837.58947754,2016-11-27
Liverpool,1837.58947754,2016-12-03
Liverpool,1825.83105469,2016-12-05
Liverpool,1826.2989502,2016-12-07
Liverpool,1823.63037109,2016-12-08
Liverpool,1823.92102051,2016-12-09
Liverpool,1817.83789062,2016-12-12
Liverpool,1817.83789062,2016-12-13
Liverpool,1825.89208984,2016-12-15
Liverpool,1825.89208984,2016-12-18
Liverpool,1832.16357422,2016-12-20
Liverpool,1837.41809082,2016-12-28
Liverpool,1844.03186035,2017-01-01
Liverpool,1839.15014648,2017-01-03
Liverpool,1839.15014648,2017-01-05
Liverpool,1839.15014648,2017-01-08
Liverpool,1840.2467041,2017-01-16
Liverpool,1825.42565918,2017-01-22
Liverpool,1824.88513184,2017-02-01
Liverpool,1806.69726562,2017-02-05
Liverpool,1806.69726562,2017-02-06
Liverpool,1806.69726562,2017-02-08
Liverpool,1816.72619629,2017-02-12
Liverpool,1816.72619629,2017-02-15
Liverpool,1813.92346191,2017-02-16
Liverpool,1815.04052734,2017-02-17
Liverpool,1815.04052734,2017-02-18
Liverpool,1817.35400391,2017-02-22
Liverpool,1818.07177734,2017-02-23
Liverpool,1813.01416016,2017-02-24
Liverpool,1813.01416016,2017-02-26
Liverpool,1813.01416016,2017-02-27
Liverpool,1798.81494141,2017-02-28
Liverpool,1808.90319824,2017-03-05
Liverpool,1807.88964844,2017-03-08
Liverpool,1807.88964844,2017-03-09
Liverpool,1808.40637207,2017-03-10
Liverpool,1811.15649414,2017-03-13
Liverpool,1817.30737305,2017-03-15
Liverpool,1812.22009277,2017-03-16
Liverpool,1813.703125,2017-03-17
Liverpool,1816.31433105,2017-03-20
Liverpool,1823.18237305,2017-04-02
Liverpool,1823.18237305,2017-04-03
Liverpool,1816.54284668,2017-04-06
Liverpool,1822.56201172,2017-04-09
Liverpool,1822.56201172,2017-04-10
Liverpool,1822.15258789,2017-04-13
Liverpool,1822.63000488,2017-04-14
Liverpool,1828.62561035,2017-04-17
Liverpool,1828.08972168,2017-04-19
Liverpool,1829.55163574,2017-04-21
Liverpool,1815.24780273,2017-04-24
Liverpool,1815.24780273,2017-05-01
Liverpool,1820.33288574,2017-05-02
Liverpool,1822.10632324,2017-05-05
Liverpool,1816.71948242,2017-05-08
Liverpool,1816.71948242,2017-05-11
Liverpool,1816.81030273,2017-05-12
Liverpool,1829.01672363,2017-05-15
Liverpool,1831.87866211,2017-05-22
Liverpool,1834.63818359,2017-05-25
Liverpool,1834.65759277,2017-07-28
Liverpool,1834.98815918,2017-08-04
Liverpool,1830.75683594,2017-08-13
Liverpool,1841.20507812,2017-08-16
Liverpool,1842.40026855,2017-08-18
Liverpool,1844.48754883,2017-08-20
Liverpool,1844.48754883,2017-08-21
Liverpool,1850.59020996,2017-08-24
Liverpool,1850.8717041,2017-08-25
Liverpool,1862.42529297,2017-08-28
Liverpool,1849.67492676,2017-09-10
Liverpool,1851.06469727,2017-09-13
Liverpool,1851.32763672,2017-09-14
Liverpool,1848.49853516,2017-09-15
Liverpool,1841.99108887,2017-09-17
Liverpool,1841.99108887,2017-09-18
Liverpool,1841.99108887,2017-09-21
Liverpool,1848.39904785,2017-09-24
Liverpool,1848.39904785,2017-09-26
Liverpool,1848.18713379,2017-09-27
Liverpool,1855.9395752,2017-09-28
Liverpool,1854.32885742,2017-09-29
Liverpool,1850.41442871,2017-10-02
Liverpool,1850.43481445,2017-10-15
Liverpool,1862.76708984,2017-10-18
Liverpool,1863.1895752,2017-10-19
Liverpool,1860.0925293,2017-10-20
Liverpool,1851.93371582,2017-10-23
Liverpool,1854.20227051,2017-10-29
Liverpool,1851.44067383,2017-11-01
Liverpool,1861.0045166,2017-11-02
Liverpool,1855.36657715,2017-11-03
Liverpool,1863.1763916,2017-11-05
Liverpool,1868.03747559,2017-11-19
Liverpool,1870.68933105,2017-11-22
Liverpool,1867.91845703,2017-11-23
Liverpool,1857.4005127,2017-11-24
Liverpool,1857.33569336,2017-11-26
Liverpool,1865.18554688,2017-11-30
Liverpool,1872.65185547,2017-12-03
Liverpool,1872.69348145,2017-12-06
Liverpool,1878.2722168,2017-12-07
Liverpool,1882.15795898,2017-12-08
Liverpool,1875.77661133,2017-12-11
Liverpool,1868.57434082,2017-12-14
Liverpool,1868.57434082,2017-12-17
Liverpool,1876.63684082,2017-12-18
Liverpool,1877.29418945,2017-12-23
Liverpool,1881.18811035,2017-12-27
Liverpool,1884.34558105,2017-12-31
Liverpool,1889.16259766,2018-01-02
Liverpool,1898.0333252,2018-01-15
Liverpool,1898.0333252,2018-01-22
Liverpool,1884.47131348,2018-01-23
Liverpool,1884.47131348,2018-01-29
Liverpool,1887.9798584,2018-01-31
Liverpool,1887.38391113,2018-02-05
Liverpool,1887.38391113,2018-02-06
Liverpool,1887.38391113,2018-02-11
Liverpool,1893.03125,2018-02-12
Liverpool,1895.94665527,2018-02-14
Liverpool,1912.5234375,2018-02-15
Liverpool,1913.11022949,2018-02-16
Liverpool,1912.88745117,2018-02-21
Liverpool,1912.79760742,2018-02-22
Liverpool,1912.64733887,2018-02-23
Liverpool,1915.98779297,2018-02-25
Liverpool,1918.4173584,2018-03-04
Liverpool,1916.72216797,2018-03-07
Liverpool,1911.52770996,2018-03-08
Liverpool,1914.8338623,2018-03-09
Liverpool,1908.05371094,2018-03-11
Liverpool,1902.34436035,2018-03-14
Liverpool,1900.33764648,2018-03-15
Liverpool,1901.43322754,2018-03-16
Liverpool,1905.45861816,2018-03-18
Liverpool,1908.80065918,2018-04-01
Liverpool,1926.2298584,2018-04-05
Liverpool,1929.77514648,2018-04-06
Liverpool,1924.91894531,2018-04-08
Liverpool,1934.2623291,2018-04-11
Liverpool,1934.54150391,2018-04-13
Liverpool,1937.56860352,2018-04-15
Liverpool,1937.56860352,2018-04-20
Liverpool,1930.77160645,2018-04-22
Liverpool,1930.77160645,2018-04-23
Liverpool,1943.29797363,2018-04-25
Liverpool,1942.62023926,2018-04-27
Liverpool,1934.63476562,2018-04-29
Liverpool,1934.63476562,2018-04-30
Liverpool,1930.85266113,2018-05-03
Liverpool,1929.32873535,2018-05-04
Liverpool,1920.98217773,2018-05-07
